target,income,customer_age,payment_type,employment_status,has_other_cards
0,0.6000000000000001,40,AD,CA,0
0,0.8,30,AB,CA,1
0,0.1,20,AD,CA,0
0,0.6000000000000001,50,AA,CB,0
0,0.8,20,AB,CD,0
0,0.8,30,AA,CA,0
0,0.8,40,AA,CA,0
0,0.9,50,AB,CB,0
0,0.1,60,AA,CB,0
0,0.6000000000000001,60,AA,CF,0
0,0.1,50,AA,CA,0
0,0.4,30,AA,CB,0
0,0.9,30,AD,CA,0
0,0.4,20,AD,CA,0
0,0.1,30,AB,CA,0
0,0.5,40,AD,CB,0
0,0.6000000000000001,20,AA,CA,0
0,0.6000000000000001,20,AD,CB,0
0,0.6000000000000001,50,AB,CA,0
0,0.9,30,AA,CB,1
0,0.6000000000000001,40,AD,CA,0
0,0.7000000000000001,20,AC,CA,0
0,0.7000000000000001,20,AC,CB,0
0,0.6000000000000001,20,AD,CA,0
0,0.9,40,AD,CB,0
0,0.6000000000000001,20,AB,CB,0
0,0.6000000000000001,40,AD,CA,0
0,0.9,50,AB,CB,1
0,0.7000000000000001,40,AA,CA,0
0,0.9,40,AA,CA,0
0,0.1,20,AA,CA,0
0,0.4,20,AD,CA,0
0,0.4,20,AA,CA,0
0,0.6000000000000001,30,AA,CB,0
0,0.8,60,AB,CB,1
0,0.1,30,AD,CB,0
0,0.8,20,AB,CB,1
0,0.9,40,AD,CA,0
0,0.7000000000000001,30,AC,CA,1
0,0.8,20,AB,CA,0
0,0.6000000000000001,50,AA,CA,0
0,0.4,50,AB,CA,0
0,0.1,50,AB,CD,0
0,0.9,40,AA,CA,0
0,0.4,50,AB,CA,1
0,0.7000000000000001,30,AD,CD,0
0,0.1,20,AB,CA,0
0,0.1,20,AD,CB,0
0,0.9,40,AB,CC,0
0,0.7000000000000001,60,AA,CC,0
0,0.7000000000000001,40,AA,CA,0
0,0.7000000000000001,30,AB,CA,0
0,0.1,20,AB,CA,0
0,0.8,50,AD,CA,0
0,0.4,30,AC,CA,0
0,0.5,60,AA,CA,0
0,0.5,20,AD,CA,0
0,0.3,50,AD,CA,0
0,0.1,20,AB,CB,0
0,0.4,30,AA,CA,0
0,0.1,20,AC,CA,0
0,0.7000000000000001,30,AB,CA,0
0,0.7000000000000001,60,AB,CB,1
0,0.6000000000000001,60,AB,CC,1
0,0.9,20,AB,CA,0
0,0.6000000000000001,50,AD,CF,1
0,0.3,40,AA,CA,0
0,0.9,30,AB,CA,0
0,0.7000000000000001,40,AA,CA,1
0,0.4,30,AA,CB,1
0,0.7000000000000001,30,AA,CB,1
0,0.1,30,AA,CA,0
0,0.1,40,AA,CB,0
0,0.9,20,AA,CA,0
0,0.1,20,AB,CF,0
0,0.1,20,AA,CA,0
0,0.1,30,AD,CD,0
0,0.9,30,AC,CB,0
0,0.7000000000000001,40,AA,CA,0
0,0.7000000000000001,40,AB,CA,1
0,0.1,30,AB,CA,0
0,0.5,30,AB,CB,0
1,0.9,40,AB,CA,0
0,0.9,40,AB,CA,0
0,0.8,20,AA,CA,0
0,0.4,50,AB,CC,1
0,0.2,40,AB,CD,0
0,0.8,20,AD,CA,1
0,0.9,50,AD,CA,1
0,0.9,50,AB,CA,0
0,0.1,50,AB,CA,0
0,0.7000000000000001,20,AA,CA,0
0,0.8,50,AB,CA,0
0,0.1,20,AB,CA,0
0,0.5,20,AD,CB,0
0,0.6000000000000001,30,AB,CA,0
0,0.1,20,AB,CA,0
0,0.1,40,AA,CD,0
0,0.1,50,AC,CF,0
0,0.9,20,AA,CB,0
0,0.3,20,AB,CA,0
0,0.9,20,AC,CA,0
0,0.1,40,AB,CA,0
0,0.9,30,AC,CA,0
0,0.2,20,AA,CA,0
0,0.3,20,AC,CA,0
1,0.5,40,AB,CA,0
0,0.1,30,AB,CA,0
0,0.7000000000000001,40,AA,CB,0
0,0.9,30,AA,CB,0
0,0.3,30,AC,CF,0
0,0.4,30,AA,CA,0
0,0.1,20,AD,CA,0
0,0.6000000000000001,40,AC,CB,1
0,0.2,20,AA,CA,0
0,0.7000000000000001,20,AD,CF,0
0,0.7000000000000001,70,AB,CC,1
0,0.3,40,AA,CA,0
0,0.1,20,AC,CA,0
0,0.1,30,AC,CA,0
0,0.5,50,AD,CC,0
0,0.2,20,AD,CB,0
0,0.9,20,AA,CA,0
0,0.3,20,AA,CA,0
0,0.6000000000000001,20,AB,CA,0
0,0.3,40,AD,CA,0
0,0.4,40,AB,CA,0
0,0.3,50,AC,CC,0
0,0.9,40,AB,CA,1
0,0.9,20,AA,CB,0
0,0.6000000000000001,50,AB,CA,0
0,0.8,20,AD,CA,0
0,0.4,50,AC,CC,0
0,0.6000000000000001,40,AA,CA,0
0,0.9,40,AA,CA,0
0,0.4,20,AC,CE,0
0,0.8,30,AC,CA,0
0,0.9,40,AB,CF,1
0,0.8,30,AB,CD,0
0,0.9,20,AB,CA,0
0,0.7000000000000001,20,AA,CA,1
0,0.6000000000000001,20,AD,CA,0
0,0.8,40,AD,CA,0
0,0.8,20,AC,CA,0
0,0.6000000000000001,40,AB,CA,0
0,0.6000000000000001,60,AB,CA,0
0,0.4,20,AB,CA,0
0,0.1,20,AA,CB,0
0,0.6000000000000001,50,AB,CB,0
0,0.6000000000000001,20,AD,CA,0
0,0.1,40,AD,CB,0
0,0.1,20,AD,CA,0
0,0.9,50,AB,CA,0
0,0.4,30,AC,CB,1
0,0.6000000000000001,40,AA,CB,0
0,0.7000000000000001,50,AA,CB,0
0,0.7000000000000001,30,AA,CB,0
0,0.8,40,AD,CA,0
0,0.8,40,AC,CA,0
0,0.9,30,AA,CB,0
0,0.2,30,AB,CA,0
0,0.7000000000000001,20,AC,CB,0
0,0.6000000000000001,40,AC,CD,0
0,0.9,50,AB,CA,0
0,0.9,40,AD,CB,0
0,0.8,40,AB,CA,1
0,0.9,50,AC,CA,0
0,0.6000000000000001,50,AC,CA,0
0,0.6000000000000001,40,AC,CA,0
0,0.9,20,AA,CA,0
0,0.2,20,AD,CA,0
0,0.9,40,AA,CA,0
0,0.8,30,AB,CA,0
0,0.8,20,AA,CD,0
0,0.7000000000000001,20,AA,CB,1
0,0.1,50,AA,CA,0
0,0.9,40,AB,CA,0
1,0.9,40,AC,CB,0
0,0.8,20,AC,CA,0
0,0.7000000000000001,30,AB,CB,1
0,0.6000000000000001,30,AA,CA,0
0,0.7000000000000001,30,AB,CA,0
0,0.6000000000000001,20,AB,CC,0
0,0.8,40,AC,CA,0
0,0.8,50,AA,CA,0
0,0.1,50,AB,CA,0
0,0.7000000000000001,20,AB,CA,0
0,0.8,40,AD,CE,0
0,0.7000000000000001,30,AD,CA,0
0,0.1,40,AA,CA,0
0,0.6000000000000001,40,AB,CB,0
0,0.8,40,AB,CA,0
0,0.2,20,AB,CA,0
0,0.3,40,AB,CF,0
0,0.3,20,AB,CB,0
0,0.6000000000000001,40,AB,CA,0
0,0.5,20,AD,CB,0
0,0.3,30,AB,CB,0
0,0.6000000000000001,30,AD,CA,0
0,0.8,20,AB,CA,0
0,0.5,20,AD,CA,0
0,0.9,30,AA,CA,0
0,0.9,30,AB,CA,0
0,0.1,40,AB,CA,1
0,0.2,30,AB,CA,0
0,0.6000000000000001,40,AA,CA,0
0,0.9,40,AA,CA,1
0,0.8,50,AB,CA,1
0,0.1,30,AB,CA,0
0,0.6000000000000001,50,AD,CA,0
0,0.6000000000000001,60,AC,CA,0
0,0.1,20,AB,CA,0
0,0.3,50,AB,CC,0
0,0.8,20,AA,CA,0
0,0.6000000000000001,50,AD,CA,0
0,0.6000000000000001,50,AA,CA,0
0,0.3,30,AA,CA,0
0,0.8,50,AB,CA,0
0,0.5,40,AA,CA,0
0,0.1,40,AA,CA,1
0,0.9,20,AC,CA,0
0,0.8,60,AD,CC,0
0,0.7000000000000001,30,AA,CD,0
0,0.3,20,AD,CA,0
0,0.1,30,AA,CB,0
0,0.6000000000000001,40,AA,CA,0
0,0.5,20,AC,CA,0
0,0.1,30,AA,CA,0
0,0.6000000000000001,50,AC,CA,0
0,0.1,20,AC,CA,0
0,0.3,20,AA,CA,0
0,0.4,30,AB,CF,0
0,0.6000000000000001,20,AD,CA,0
0,0.9,30,AD,CB,0
0,0.9,60,AC,CB,0
0,0.8,30,AD,CA,0
0,0.6000000000000001,30,AC,CF,0
0,0.7000000000000001,50,AD,CB,0
0,0.3,40,AD,CB,0
0,0.7000000000000001,20,AD,CA,0
0,0.1,30,AC,CA,0
0,0.4,40,AB,CB,1
0,0.5,20,AA,CA,0
0,0.2,20,AC,CB,0
0,0.6000000000000001,40,AB,CA,1
0,0.8,20,AD,CA,0
0,0.8,30,AC,CA,0
0,0.7000000000000001,50,AA,CA,0
0,0.1,20,AC,CB,0
1,0.9,50,AC,CA,0
0,0.8,20,AA,CA,1
0,0.1,20,AD,CA,0
0,0.5,30,AA,CA,0
0,0.4,30,AA,CA,0
0,0.1,40,AB,CA,0
0,0.3,30,AA,CA,0
0,0.7000000000000001,20,AA,CA,1
0,0.9,40,AA,CA,1
0,0.1,20,AB,CA,0
0,0.3,30,AA,CA,0
0,0.1,20,AA,CA,0
0,0.8,20,AD,CA,0
0,0.6000000000000001,20,AB,CA,0
0,0.9,30,AA,CB,0
0,0.9,20,AA,CB,0
0,0.5,20,AA,CB,0
0,0.3,20,AC,CD,0
0,0.9,30,AD,CB,0
0,0.8,40,AB,CA,0
0,0.2,30,AB,CB,1
0,0.2,40,AC,CB,0
0,0.9,40,AD,CB,0
0,0.1,20,AA,CA,0
0,0.1,30,AC,CB,0
0,0.2,20,AB,CA,1
0,0.7000000000000001,30,AB,CA,1
0,0.1,30,AB,CA,0
0,0.8,50,AB,CB,1
0,0.8,40,AD,CA,0
1,0.9,20,AD,CB,0
0,0.5,30,AB,CA,0
0,0.3,20,AA,CA,0
0,0.7000000000000001,30,AB,CA,0
0,0.9,50,AB,CA,0
0,0.2,40,AD,CD,0
0,0.9,60,AA,CA,0
0,0.8,30,AB,CA,1
0,0.3,20,AB,CA,0
0,0.6000000000000001,20,AA,CA,0
0,0.7000000000000001,20,AC,CA,0
0,0.2,30,AB,CF,1
0,0.7000000000000001,40,AB,CB,1
0,0.3,30,AB,CA,0
0,0.9,30,AA,CB,1
0,0.4,30,AD,CA,0
0,0.2,20,AD,CB,0
0,0.7000000000000001,30,AB,CA,0
0,0.9,40,AA,CA,0
0,0.9,20,AA,CA,1
0,0.4,20,AC,CA,0
0,0.8,40,AD,CB,1
0,0.5,50,AC,CB,0
0,0.8,40,AD,CA,0
0,0.1,10,AB,CA,0
0,0.8,20,AB,CA,0
0,0.8,40,AD,CA,0
0,0.1,20,AC,CA,0
0,0.8,20,AB,CA,0
0,0.9,20,AA,CA,0
0,0.8,30,AA,CB,0
0,0.9,50,AD,CB,0
0,0.4,50,AB,CA,0
0,0.1,20,AD,CA,0
0,0.9,40,AD,CA,0
0,0.6000000000000001,40,AC,CA,0
0,0.7000000000000001,30,AC,CA,0
0,0.7000000000000001,40,AC,CB,0
0,0.9,40,AB,CA,1
0,0.6000000000000001,20,AB,CA,0
0,0.1,30,AC,CD,1
0,0.5,20,AC,CB,0
0,0.1,20,AB,CA,0
0,0.9,30,AB,CB,0
0,0.1,50,AB,CA,1
0,0.1,50,AB,CD,0
0,0.7000000000000001,20,AA,CA,0
0,0.8,20,AB,CF,0
0,0.6000000000000001,50,AC,CD,0
0,0.8,30,AD,CA,0
0,0.4,20,AB,CA,0
0,0.8,20,AD,CA,0
0,0.1,20,AB,CF,0
0,0.4,60,AA,CA,0
0,0.9,20,AA,CA,1
0,0.4,30,AB,CA,0
0,0.8,20,AD,CA,0
0,0.8,20,AC,CA,0
0,0.9,30,AA,CB,0
0,0.7000000000000001,20,AB,CA,1
0,0.7000000000000001,20,AC,CA,0
0,0.1,20,AB,CA,0
0,0.6000000000000001,60,AA,CA,0
0,0.9,40,AC,CA,0
0,0.7000000000000001,50,AB,CA,0
0,0.8,30,AC,CD,1
0,0.5,40,AD,CA,0
0,0.9,30,AC,CB,0
0,0.6000000000000001,30,AA,CA,0
0,0.6000000000000001,30,AC,CA,0
0,0.4,30,AD,CA,1
0,0.5,30,AD,CB,0
0,0.8,50,AB,CB,0
0,0.2,30,AA,CD,1
0,0.9,30,AA,CA,0
0,0.1,40,AC,CA,1
0,0.5,40,AC,CA,0
0,0.4,20,AB,CA,0
0,0.9,50,AD,CA,0
0,0.6000000000000001,20,AC,CA,0
0,0.4,30,AB,CA,0
0,0.9,30,AA,CA,0
0,0.6000000000000001,60,AA,CC,1
0,0.9,20,AB,CB,0
0,0.4,50,AB,CA,0
0,0.9,60,AA,CF,0
0,0.5,20,AD,CA,0
0,0.9,40,AD,CF,0
0,0.8,60,AC,CA,0
0,0.6000000000000001,30,AB,CA,0
0,0.2,50,AA,CA,1
0,0.2,20,AD,CB,0
0,0.9,20,AC,CA,0
0,0.2,20,AA,CB,0
0,0.2,20,AC,CA,0
0,0.1,20,AB,CD,0
0,0.2,20,AA,CA,1
0,0.3,30,AA,CA,0
0,0.5,40,AD,CA,0
0,0.1,30,AB,CF,0
0,0.1,40,AB,CD,0
0,0.9,50,AA,CA,1
0,0.9,50,AB,CC,0
0,0.6000000000000001,50,AD,CA,1
0,0.8,30,AC,CA,0
0,0.4,20,AB,CA,0
0,0.1,30,AD,CA,0
0,0.3,20,AA,CA,0
0,0.9,50,AA,CA,1
0,0.7000000000000001,50,AA,CA,0
0,0.6000000000000001,40,AB,CF,0
0,0.6000000000000001,40,AA,CA,0
0,0.9,50,AA,CA,0
0,0.9,30,AB,CB,1
0,0.9,50,AB,CA,0
0,0.1,40,AC,CA,0
0,0.5,40,AA,CD,0
0,0.9,40,AB,CC,0
0,0.9,20,AD,CA,0
0,0.7000000000000001,20,AD,CA,0
0,0.6000000000000001,30,AB,CB,0
0,0.1,40,AB,CA,0
0,0.1,40,AB,CF,1
0,0.7000000000000001,40,AB,CA,0
0,0.7000000000000001,50,AA,CA,1
0,0.7000000000000001,40,AB,CA,0
0,0.2,40,AB,CD,0
0,0.9,20,AA,CB,0
0,0.1,30,AB,CB,0
0,0.8,30,AA,CA,0
0,0.9,50,AB,CC,1
0,0.4,40,AB,CB,0
0,0.9,50,AB,CB,1
0,0.6000000000000001,50,AC,CA,0
0,0.6000000000000001,20,AB,CB,0
0,0.1,30,AB,CA,0
0,0.8,20,AB,CF,1
0,0.3,60,AC,CA,0
0,0.6000000000000001,30,AD,CA,0
0,0.1,20,AD,CA,0
0,0.6000000000000001,60,AB,CF,0
0,0.6000000000000001,40,AD,CB,0
0,0.4,40,AB,CA,0
0,0.8,50,AC,CB,0
0,0.9,30,AA,CA,0
0,0.6000000000000001,50,AD,CA,0
0,0.5,50,AA,CA,1
0,0.9,20,AD,CA,0
0,0.4,40,AA,CA,0
0,0.7000000000000001,50,AB,CA,1
0,0.4,50,AB,CA,1
0,0.1,50,AB,CA,0
0,0.4,30,AD,CA,0
0,0.8,40,AB,CD,0
0,0.6000000000000001,20,AB,CA,0
0,0.9,30,AC,CD,0
0,0.6000000000000001,50,AB,CA,0
0,0.9,30,AC,CB,0
0,0.6000000000000001,30,AA,CB,0
0,0.9,40,AB,CA,0
0,0.6000000000000001,50,AD,CB,0
0,0.9,30,AD,CB,0
0,0.7000000000000001,40,AD,CA,0
0,0.7000000000000001,50,AC,CA,0
0,0.4,40,AA,CA,0
0,0.7000000000000001,30,AA,CB,1
0,0.2,30,AB,CA,0
0,0.7000000000000001,40,AB,CA,0
0,0.1,40,AB,CA,0
0,0.9,40,AA,CA,1
0,0.6000000000000001,20,AD,CA,0
0,0.1,20,AD,CA,0
0,0.9,20,AB,CB,0
0,0.7000000000000001,20,AC,CA,1
0,0.9,30,AD,CA,0
0,0.9,20,AC,CA,0
0,0.7000000000000001,20,AD,CA,0
0,0.9,20,AC,CA,1
0,0.1,30,AD,CA,0
0,0.6000000000000001,10,AC,CA,0
0,0.8,40,AB,CA,0
0,0.9,50,AA,CA,0
0,0.2,50,AB,CC,0
0,0.7000000000000001,50,AA,CA,0
0,0.6000000000000001,20,AC,CA,0
0,0.6000000000000001,50,AB,CA,0
1,0.9,50,AB,CA,0
0,0.9,30,AD,CA,0
0,0.9,20,AD,CF,0
0,0.4,30,AA,CB,1
0,0.4,30,AA,CB,0
0,0.6000000000000001,30,AD,CB,0
0,0.3,40,AB,CA,0
0,0.8,40,AA,CA,0
0,0.6000000000000001,30,AA,CA,0
0,0.7000000000000001,40,AB,CA,0
0,0.3,40,AB,CA,0
0,0.6000000000000001,50,AB,CA,0
0,0.9,30,AC,CA,0
0,0.1,20,AD,CB,0
0,0.4,20,AA,CE,1
0,0.8,20,AA,CA,0
0,0.8,30,AC,CB,0
0,0.8,30,AA,CA,0
0,0.7000000000000001,30,AB,CA,0
0,0.1,20,AB,CB,0
0,0.7000000000000001,60,AD,CA,0
0,0.3,60,AC,CB,0
0,0.4,20,AC,CF,0
0,0.2,50,AB,CD,0
0,0.1,20,AD,CA,0
0,0.6000000000000001,50,AC,CB,0
0,0.6000000000000001,40,AB,CA,0
0,0.9,40,AD,CB,0
0,0.7000000000000001,20,AD,CC,0
0,0.1,20,AA,CA,0
0,0.1,20,AA,CA,0
0,0.7000000000000001,40,AC,CA,0
0,0.7000000000000001,50,AB,CB,0
0,0.9,50,AB,CB,0
0,0.1,20,AB,CA,0
0,0.1,20,AB,CA,0
0,0.4,40,AD,CB,0
0,0.4,30,AB,CA,0
0,0.2,30,AA,CA,1
0,0.7000000000000001,30,AC,CA,0
0,0.8,30,AC,CB,0
0,0.9,60,AB,CB,0
0,0.6000000000000001,50,AB,CA,1
0,0.8,40,AC,CA,0
0,0.1,40,AD,CA,0
0,0.8,30,AB,CA,1
0,0.5,40,AB,CA,0
0,0.7000000000000001,30,AA,CA,0
0,0.3,40,AB,CB,0
0,0.7000000000000001,50,AB,CF,0
0,0.1,30,AB,CA,1
0,0.8,20,AD,CA,0
0,0.8,20,AD,CA,0
0,0.9,40,AA,CB,0
0,0.3,30,AC,CF,0
0,0.6000000000000001,40,AA,CD,1
0,0.9,40,AB,CA,1
0,0.6000000000000001,50,AA,CB,1
0,0.1,40,AD,CD,1
0,0.4,20,AD,CA,1
0,0.6000000000000001,40,AD,CA,0
0,0.7000000000000001,60,AD,CC,0
0,0.6000000000000001,30,AA,CA,0
0,0.9,40,AC,CB,0
0,0.7000000000000001,20,AD,CF,0
0,0.7000000000000001,40,AD,CB,0
0,0.8,30,AA,CA,0
0,0.1,30,AA,CA,0
0,0.3,30,AB,CB,1
0,0.5,50,AC,CA,0
0,0.1,20,AA,CA,0
0,0.8,20,AB,CF,0
0,0.6000000000000001,40,AB,CA,0
0,0.1,30,AD,CA,0
0,0.4,20,AC,CA,0
0,0.9,30,AA,CB,0
0,0.9,40,AD,CA,1
0,0.3,30,AA,CD,0
0,0.9,40,AB,CA,0
0,0.2,20,AD,CB,0
0,0.8,50,AB,CE,0
0,0.9,50,AA,CB,0
0,0.6000000000000001,20,AB,CA,1
0,0.1,30,AB,CA,0
0,0.8,50,AA,CA,1
0,0.9,30,AA,CD,0
0,0.7000000000000001,30,AA,CA,0
0,0.6000000000000001,40,AB,CA,0
0,0.9,30,AB,CA,0
0,0.8,40,AA,CA,0
0,0.9,30,AB,CA,0
0,0.6000000000000001,60,AD,CA,1
0,0.9,30,AC,CB,0
0,0.5,20,AD,CA,0
0,0.8,20,AA,CA,0
0,0.8,40,AB,CB,0
0,0.2,20,AA,CA,0
0,0.3,20,AB,CA,0
0,0.9,50,AA,CB,0
0,0.1,20,AA,CA,0
0,0.1,10,AB,CE,0
0,0.8,30,AD,CB,0
0,0.1,30,AC,CB,0
0,0.2,40,AD,CA,0
0,0.6000000000000001,40,AA,CB,1
0,0.8,50,AB,CC,1
0,0.8,50,AD,CA,0
0,0.7000000000000001,50,AA,CA,0
0,0.6000000000000001,20,AB,CE,0
0,0.7000000000000001,20,AB,CF,0
0,0.9,20,AC,CB,0
0,0.4,50,AB,CA,0
0,0.9,30,AA,CB,0
0,0.2,50,AA,CA,0
0,0.9,20,AA,CA,0
0,0.7000000000000001,20,AA,CA,0
0,0.7000000000000001,40,AD,CB,0
0,0.1,40,AA,CA,0
0,0.8,20,AB,CA,0
0,0.5,20,AD,CB,0
0,0.8,50,AB,CA,0
0,0.9,20,AA,CB,0
0,0.9,30,AA,CA,0
0,0.8,40,AB,CA,0
0,0.1,20,AC,CD,0
0,0.8,50,AC,CA,0
0,0.3,20,AB,CA,0
0,0.6000000000000001,50,AB,CA,0
0,0.6000000000000001,50,AA,CA,0
0,0.9,20,AB,CE,0
0,0.9,40,AA,CA,0
0,0.2,30,AD,CB,0
0,0.9,50,AA,CC,1
0,0.9,20,AB,CA,0
0,0.9,50,AC,CA,0
0,0.9,50,AB,CA,0
0,0.9,40,AD,CA,1
0,0.7000000000000001,60,AA,CA,1
0,0.1,30,AA,CA,0
0,0.6000000000000001,20,AC,CD,0
0,0.9,20,AA,CA,0
0,0.7000000000000001,40,AB,CB,1
0,0.9,40,AA,CB,0
0,0.7000000000000001,20,AD,CA,0
0,0.4,40,AC,CA,1
0,0.6000000000000001,40,AB,CA,0
0,0.3,20,AA,CB,0
0,0.6000000000000001,40,AD,CA,0
0,0.6000000000000001,50,AA,CC,0
0,0.9,30,AB,CA,0
0,0.9,50,AA,CA,1
1,0.2,20,AB,CA,0
0,0.7000000000000001,30,AD,CA,0
0,0.7000000000000001,30,AB,CA,0
0,0.9,40,AB,CA,0
0,0.2,50,AC,CF,0
0,0.1,40,AB,CA,1
0,0.8,30,AB,CA,0
0,0.9,60,AB,CC,0
0,0.9,20,AB,CB,0
0,0.1,50,AC,CC,0
0,0.6000000000000001,30,AC,CE,0
0,0.4,30,AC,CF,0
0,0.1,20,AA,CA,0
0,0.4,10,AB,CA,0
0,0.2,30,AA,CA,0
0,0.7000000000000001,30,AB,CA,0
0,0.1,50,AB,CA,0
0,0.7000000000000001,30,AA,CA,1
0,0.3,30,AA,CA,0
0,0.1,20,AD,CA,0
0,0.4,70,AA,CC,1
0,0.8,20,AD,CB,0
0,0.1,30,AC,CA,0
0,0.6000000000000001,20,AA,CA,0
0,0.2,30,AA,CB,0
0,0.9,30,AA,CA,1
0,0.7000000000000001,20,AD,CA,0
0,0.7000000000000001,40,AD,CB,0
0,0.5,40,AD,CB,0
0,0.1,40,AA,CE,0
0,0.5,60,AA,CC,1
0,0.9,30,AD,CA,0
0,0.6000000000000001,30,AB,CA,0
0,0.1,20,AA,CA,0
0,0.7000000000000001,20,AB,CA,0
0,0.8,30,AB,CA,0
0,0.9,40,AB,CA,0
0,0.7000000000000001,20,AA,CA,0
0,0.9,40,AA,CA,0
0,0.9,40,AD,CB,0
0,0.3,20,AA,CA,0
0,0.8,30,AC,CA,0
0,0.9,50,AB,CA,1
0,0.8,40,AC,CA,0
0,0.8,40,AA,CB,0
0,0.6000000000000001,30,AC,CA,0
0,0.8,30,AD,CB,0
0,0.1,30,AD,CA,0
0,0.5,40,AB,CF,0
0,0.8,30,AB,CA,0
0,0.7000000000000001,30,AA,CA,1
0,0.9,50,AD,CA,1
0,0.3,30,AA,CA,0
0,0.1,20,AB,CA,0
0,0.9,30,AA,CA,0
0,0.4,20,AA,CA,0
0,0.8,30,AC,CA,0
0,0.1,20,AC,CA,0
0,0.4,20,AB,CA,0
0,0.4,10,AB,CA,0
0,0.3,40,AD,CA,1
0,0.9,40,AC,CA,1
0,0.7000000000000001,40,AA,CA,0
0,0.1,20,AD,CA,0
0,0.2,30,AA,CB,0
0,0.2,20,AA,CA,1
0,0.4,30,AB,CA,0
0,0.1,20,AA,CE,0
0,0.2,40,AC,CA,0
0,0.6000000000000001,20,AA,CA,0
0,0.6000000000000001,20,AB,CE,0
0,0.9,30,AC,CB,0
0,0.4,50,AB,CA,1
0,0.1,30,AC,CB,0
0,0.9,50,AB,CA,0
0,0.6000000000000001,40,AA,CB,1
0,0.7000000000000001,30,AA,CB,0
0,0.2,30,AB,CA,0
0,0.1,50,AA,CE,0
0,0.9,30,AA,CB,0
0,0.4,30,AB,CA,0
0,0.1,50,AA,CA,0
0,0.3,40,AB,CA,1
0,0.6000000000000001,40,AA,CA,1
0,0.1,40,AD,CA,0
0,0.7000000000000001,30,AB,CA,0
0,0.6000000000000001,50,AB,CA,1
0,0.8,30,AD,CA,0
0,0.6000000000000001,20,AA,CB,0
0,0.7000000000000001,40,AB,CA,0
0,0.6000000000000001,30,AD,CA,0
0,0.7000000000000001,30,AB,CB,0
0,0.1,20,AA,CA,0
0,0.9,30,AD,CA,0
0,0.7000000000000001,20,AB,CA,1
0,0.1,40,AC,CA,0
0,0.4,30,AA,CA,1
0,0.1,60,AB,CC,0
0,0.6000000000000001,50,AC,CC,0
0,0.3,50,AD,CA,0
0,0.3,30,AA,CF,0
0,0.9,50,AB,CA,0
0,0.7000000000000001,20,AD,CA,0
0,0.1,40,AB,CA,0
0,0.9,50,AB,CB,1
0,0.1,20,AA,CB,0
0,0.1,40,AB,CA,0
0,0.9,40,AA,CB,1
0,0.1,30,AB,CA,0
0,0.6000000000000001,20,AD,CD,1
0,0.4,60,AA,CC,1
0,0.4,30,AB,CA,0
0,0.9,20,AD,CB,0
0,0.6000000000000001,30,AA,CA,0
0,0.9,40,AC,CB,0
0,0.9,20,AB,CA,0
0,0.8,40,AA,CB,0
0,0.4,50,AD,CF,0
0,0.8,40,AB,CA,1
0,0.5,40,AB,CA,0
0,0.2,40,AA,CF,0
0,0.8,50,AD,CA,0
0,0.6000000000000001,30,AB,CA,1
0,0.9,40,AC,CA,0
0,0.1,20,AA,CB,0
0,0.6000000000000001,10,AB,CA,0
0,0.8,40,AC,CA,0
0,0.5,20,AA,CD,0
0,0.8,40,AB,CB,0
0,0.7000000000000001,30,AD,CA,0
0,0.9,50,AD,CA,0
0,0.8,40,AB,CA,0
0,0.6000000000000001,40,AD,CA,0
0,0.6000000000000001,20,AA,CA,0
0,0.9,20,AA,CB,0
0,0.8,30,AD,CF,0
0,0.3,40,AC,CA,1
0,0.8,20,AD,CA,0
0,0.2,20,AB,CA,1
0,0.5,30,AB,CB,0
0,0.4,10,AC,CA,0
0,0.7000000000000001,20,AB,CA,0
0,0.7000000000000001,50,AA,CA,0
0,0.9,40,AB,CA,0
0,0.8,50,AD,CA,0
0,0.3,20,AB,CB,0
0,0.4,50,AD,CF,0
0,0.8,40,AC,CA,0
0,0.8,60,AB,CC,0
0,0.9,40,AD,CA,0
0,0.6000000000000001,30,AC,CA,1
0,0.8,40,AC,CA,0
0,0.3,20,AB,CA,0
0,0.9,50,AB,CA,0
0,0.2,50,AC,CA,0
0,0.1,40,AA,CA,0
0,0.6000000000000001,60,AB,CA,1
0,0.7000000000000001,20,AD,CF,1
0,0.6000000000000001,70,AB,CA,0
0,0.6000000000000001,50,AA,CF,0
0,0.6000000000000001,40,AB,CA,1
0,0.8,50,AA,CA,0
0,0.4,20,AB,CA,0
0,0.6000000000000001,30,AB,CA,0
0,0.9,20,AA,CB,0
0,0.1,20,AA,CA,0
0,0.1,60,AA,CD,1
0,0.1,20,AA,CE,0
0,0.6000000000000001,30,AA,CA,1
0,0.7000000000000001,60,AA,CB,1
0,0.9,50,AD,CB,0
0,0.6000000000000001,50,AB,CB,0
0,0.1,20,AD,CA,0
0,0.9,20,AC,CB,0
0,0.1,50,AB,CA,0
0,0.7000000000000001,30,AA,CB,0
0,0.9,30,AB,CA,0
0,0.8,50,AB,CA,0
0,0.7000000000000001,40,AC,CA,0
0,0.8,40,AC,CA,0
0,0.6000000000000001,50,AC,CF,0
0,0.9,30,AD,CB,0
0,0.6000000000000001,60,AB,CB,0
0,0.8,30,AD,CB,0
0,0.3,30,AB,CB,0
0,0.1,30,AA,CB,0
0,0.4,40,AD,CA,0
0,0.9,60,AA,CC,0
